nohhold,nomem,psy1,psy2,inkhh,inknorm,inkrond,finsitu,inkeven,inkaank,inksec,loan1,loan2,loan3,ink25a,ink25b,ink25c,ecsit,zinvol,opzij,hoevopzy,opzij12,spaarm01,spaarm02,spaarm03,spaarm04,spaarm05,spaarm06,spaarm07,spaarm08,spaarm09,spaarm10,spaarm11,spaarm12,spaarm13,spaarm14,spaarm15,spaarm16,stig01,stig02,stig03,stig04,stig05,stig06,stig07,stig08,stig09,stig10,stig11,stig12,stig13,stig14,stig15,stig16,stig17,stig18,stig19,stig20,stig21,situat1,situat2,situat3,situat4,situat5,situat6,situat7,spaar1,spaar2,spaar3,spaar4,spaar5,spaar6,beschryf,toek01,toek02,toek03,toek04,toek05,toek06,toek07,toek08,toek09,toek10,toek11,toek12,uitgeven,control,plannen,periode1,bijhoud,potjes,pin1,pin2,chip1,chip2,autom,foon,intern,zon,her1,her2,her3,her4,baby,plan,uitspr,hhrela,beslis,geldh,geluk,kenltd,kenhh,kenink,kenopl,kenwerk,manuur,vrouwuur,kunde,advies,con01,con02,con03,con04,con05,con06,con07,con08,con09,con10,locus01,locus02,locus03,locus04,locus05,locus06,locus07,locus08,locus09,locus10,locus11,locus12,locus13,work01,work02,work03,work04,work05,work06,work07,work08,work09,jeugd1,jeugd2,jeugd3,jeugd4,jeugd5,jeugd6
39929,2,1,0,4,2,3,4,2, , ,-7,1,2,3,1,4,3,1,2, ,1,2,2,2,7,7,1,2,5,2,7,2,2,2,7,7,3,5,3,1,4,1,1,6,6,3,7,3,7,7,2,7,7,3,3,7,7,1,4,4,4,4,4,4,3,4,4,4,4,4,4,-7,4,3,7,5,5,3,4,3,6,6,5,6,6, ,2,1,5,1,1,4,1,2,2,3,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
40026,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100,100,50,10,100,2, , , , , ,1,4,2,9,6,4,36,20,4,3,1,2,2,3,2,4,2,3,2,2,6,5,5,3,5,5,5,2,6,4,2,2,2,6,6,5,5,6,2,3,4,5,1,3,5,2,2,1
40026,2,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
40073,1,1,1,5,2,4,4,3, , ,2,1,2,4,2, ,3,3,1,3,2,4,4,5,5,5,2,2,2,4,4,5,1,4,5,2,2,4,3,1,5,4,1,5,4,4,5,4,5,5,1,6,6,2,3,5,7,3,4,4,4,5,4,4,1,6,6,4,6,2,2,-7,4,4,4,4,4,2,4,4,2,2,4,5,4, ,1,1,4,2,1,3,2, ,2,4,2,75,100,100,20,100,1,-9,3, , , ,3,8,4,6,5,4,40,20,2,7,5,4,3,1,5,5,4,3,1,4,6,5,5,3,6,5,4,2,6,4,4,4,2,6,6,6,7,7,2,6,7,7,3,5,2,2,1,2
40073,2,1,1,5,2,4,4,3, , ,-7,2,2,4,2, ,4,2,1,3,2,5,5,5,5,7,5,3,5,5,6,5,2,4,6,3,4,4,3,2,4,5,2,3,6,2,6,5,6,6,1,6,6,4,2,5,7,5,6,5,2,5,6,5,7,4,5,1,6,4,4,-7,6,6,2,6,6,5,5,4,2,5,6,6,4, ,2,2,2,1,1,4,2, ,-9,2,2,30,100,100,50,95,1,-9,3, , , ,3,9,6,6,3,4,38,25,1,1,4,1,3,2,4,4,1,4,1,4,5,4,4,3,4,6,6,4,7,6,2,4,3, , , , , , , , , ,1,5,1,4,3,2
40186,1,1,1,4,2,4,4,2, , ,-7,4,2,4,2, ,3,4,2, ,2,1,1,1,4,7,1,1,4,1,4,4,1,1,7,1,1,5,3,2,3,4,5,4,6,1,7,1,7,5,3,5,7,5,3,7,4,3,5,1,5,5,3,5,6,2,1,2,4,2,5,1,1,1,7,5,5,3,5,4,3,2,4,3,3,1,2,1,5,1,1,4,1,3,2,2,-9,70,0,0,0,100,2, , , , , ,4,3,1,5,5,4,30,20,1,3,2,1,4,3,4,5,2,4,1,5,5,3,2,3,4,5,4,3,5,4,5,5,2,1,1,1,1,1,1,7,1,1,3,5,1,4,4,3
40501,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100,100,100,50,100,1,3,2, , , ,1,6,2,-9,5,4,40,10,3,6,5,1,3,1,5,5,1,5,1,5,7,6,5,5,6,7,6,4,6,5,3,2,4,7,4,7,7,7,4,4,4,4,1,2,4,2,1,1
40501,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100,100,100,40,100,1,3,3, , , ,1,5,2,-9,5,4,40,20,2,6,4,3,2,1,3,4,2,4,1,4,5,4,5,4,6,5,5,3,4,4,3,3,3,5,2,5,5,4,5,5,3,4,2,2,3,3,1,2
40627,1,1,1,5,2,2,2,2, , ,1,2,2,2,1,3,2,2,2, ,3,2,2,4,5,5,3,1,4,2,4,3,1,1,6,6,3,4,2,2,5,5,3,1,6,1,6,3,6,7,2,5,5,5,3,5,3,6,2,2,4,3,1,2,1,4,7,1,5,2,2,2,5,5,2,5,6,3,6,6,1,4,1,2,4, ,6,3,5,2,1,4,1,2,2,5,5,50,1,1,0,10,2, , , , , ,4,9,3,8,4,4,40,20,2,1,2,1,3,4,4,4,3,3,4,4,5,4,6,3,5,5,4,3,1,5,4,5,1,6,4,6,5,3,1,5,4,2,1,2,3,2,4,4
40660,1,1,1,5,2,4,4,3, , ,2,2,2,3,2, ,2,2,1,2,3,3,4,6,6,7,6,4,3,3,6,6,1,5,7,7,4,6,2,1,6,5,6,6,6,2,7,6,7,6,1,5,7,2,7,6,2,3,4,3,3,3,3,3,3,3,6,3,7,5,4,3,7,7,2,2,2,3,6,6,2,6,5,2,6,7,1,2,5,2,1,3,1,2,2,2,-9,20,80,40,0,100,1,-9,3, , , ,2,9,2,8,4,4,36,24,3,2,3,1,5,1,5,5,1,5,1,5,4,5,3,4,4,6,2,1,1,1,1,1,1, , , , , , , , , ,4,2,1,3,1,2
40709,1,1,1,5,2,3,3,2, , ,2,2,2,3,2, ,2,1,1,2,2,5,5,5,5,6,4,5,4,5,5,4,4,5,7,5,5,6,4,2,5,4,4,6,6,4,6,4,6,6,2,5,5,4,2,6,4,4,4,4,4,4,4,3,6,5,5,2,5,4,4,1,5,4,3,4,4,4,5,4,3,5,4,4,5,4,3,3,2,1,1,4,1,1,-9,2,-9,50,75,50,0,75,1,2,2, , , ,2,10,2,-9,4,4,36,10,2,4,3,3,3,2,4,4,2,3,3,3,4,3,4,3,5,5,5,4,3,5,4,4,3, , , , , , , , , ,1,3,3,4,3,3
40709,2,1,1,5,2,3,3,2, , ,2,2,2,3,2, ,2,2,1,2,2,4,5,4,5,5,2,4,4,4,5,4,2,4,6,4,5,6,4,2,6,4,4,6,6,3,5,4,6,6,2,4,6,4,3,5,4,5,4,4,4,4,4,4,5,6,4,2,5,3,3,1,5,4,3,4,4,4,5,5,3,4,4,3,5,4,4,3,2,1,1,4,1,1,-9,2,-9,60,75,60,0,90,1,2,2, , , ,2,10,2,-9,4,4,25,5,2,4,4,2,3,2,3,4,2,3,2,5,5,4,3,3,5,5,4,4,3,5,4,5,4, , , , , , , , , ,1,3,3,4,2,3
41091,1,1,1,4,2,3,3,2, , ,1,2,2,3,1,4,3,2,2, ,2,5,6,6,7,7,4,3,6,5,6,6,1,5,7,6,5,6,4,2,5,6,6,5,6,2,6,5,7,6,1,6,7,5,2,6,5,5,5,3,5,5,2,2,1,6,6,2,6,2,2,-7,2,2,5,2,6,5,6,5,5,6,4,2,6, ,2,1,4,1,1,3,2, ,2,2,4,60,80,10,0,90,1,1,3, , , ,2,8,2,8,6,4,36,30,2,1,1,5,3,2,4,3,4,3,3,3,2,2,3,4,5,5,6,2,3,2,5,3,4,7,6,6,7,6,1,4,7,6,2,2,2,4,3,2
41091,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,6,2,3,6,2,4,5,4,3,3,6,6,6,6,6,6,6,3,4,6,3,3,6,3,4,3,4,4,4,4,4,4,4,-7,3,3,5,5,4,4,2,2,2,4,3,3,2, ,5,1,3,3,1,3,2, ,2,2,2,45,80,60,50,90,2, , , , , ,2,2,2,-9,4,5,10,10,3,1,4,2,1,1,4,4,2,3,2,5,5,6,5,3,4,5,5,6,6,6,2,1,1, , , , , , , , , ,3,3,4,3,1,4
41200,1,1,1,4,2,4,4,3, , ,2,2,2,4,2, ,3,1,1,2,1,5,6,6,6,7,1,2,6,5,6,6,1,5,6,4,5,5,3,1,2,6,1,6,6,2,6,5,6,5,1,6,7,3,1,6,5,4,5,4,4,4,5,4,5,5,7,4,6,2,2,-7,5,5,2,2,4,4,5,4,4,6,6,5,5,6,2,1,2,1,1,3,2, ,2,5,5,80,80,0,0,100,1,1,2, , , ,2,11,2,7,4,5,10,10,2,4,5,3,4,2,3,4,4,3,1,4,5,4,4,4,5,5,5,2,6,5,4,3,2, , , , , , , , , ,4,3,1,3,1,1
41200,2,1,1,5,2,4,4,3, , ,-7,1,2,4,2, ,4,2,1,2,2,7,7,7,7,7,6,6,7,7,7,7,1,5,7,7,4,7,7,1,6,5,3,7,7,5,7,7,7,7,1,7,7,4,1,7,3,3,6,6,6,6,5,6,6,6,6,2,4,4,4,-7,3,2,6,6,6,2,6,4,3,6,6,6,6, ,2,1,4,1,1,3,2, ,2,2,5,50,0,90,90,90,1,-9,2, , , ,2,11,2,8,3,4,0,0,2,1,4,2,4,1,3,4,5,4,1,5,6,5,6,2,6,5,4,5,6,5,4,4,2, , , , , , , , , ,4,2,4,3,3,3
41234,1,1,1,1, ,3,3,2, , ,-7,3,2,3,2, ,3,3,1,-9,2,3,6,6,5,5,3,3,4,6,6,6,2,6,6,5,4,4,4,4,3,4,5,4,4,4,5,4,4,5,4,5,5,4,4,5,5,4,4,4,4,4,4,4,4, , , , , , , ,4,4,4,4,4,4,4,4,4,4,4,4,5,1,4,5,3,1,1,3,2, ,3,1,4,5,10,2,0,50,1,-9,3, , , ,2,6,3,-9,3,4,40,20,2,9,3,3,2,3,2,2,2,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , , ,3,3,1,2,2,2
41303,1,1,0,4,2,2,3,2, , ,1,2,2,3,1,3,3,2,2, ,3,3,3,4,4,5,2,5,4,3,5,3,3,4,6,4,4,6,5,2,6,6,6,7,7,2,7,4,7,6,2,7,7,2,3,7,6,2,3,2,2,2,6,2,3,7,6,5,7,2,2,-7,3,6,2,3,3,6,6,6,2,6,6,4,6,4,6,1,3,2,1,3,2, ,-9,4,2,60,0,0,1,0,1,-9,1, , , ,3,11,4,6,3,4,8,45,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
41387,1,1,1,5,2,4,5,3, , ,-7,2,2,4,2, ,4,1,1,3,1,3,6,6,6,3,6,3,6,3,6,5,2,4,5,6,5,6,4,1,6,1,3,6,7,1,5,6,6,6,1,7,6,3,1,3,2,4,4,4,4,5,6,4,6,6,2,1,5,4,4,2,6,5,3,2,4,5,6,5,3,4,3,3,5,6,1,3,5,1,1,4,1,2,2,4,5,75,75,50,25,99,2, , , , , ,1,4,2,8,6,4,36,36,3,8,4,1,2,1,4,4,2,5,1,4,5,5,5,4,6,4,4,2,6,1,1,1,1,7,7,6,6,6,7,4,7,4,1,2,3,1,2,2
41398,1,1,1,4,2,4,4,3, , ,-7,1,2,3,2, ,4,1,1,2,1,6,4,6,6,6,4,6,6,4,6,6,1,4,6,6,6,6,7,5,6,5,2,6,5,2,6,6,6,7,1,7,1,2,1,7,6,1,4,4,4,5,4,4,6,5,3,1,4,4,4,2,6,6,2,5,4,2,6,5,4,4,4,4,6,7,2,2,5,1,1,2,1,1,2,3,-9,80,99,0,0,100,2, , , , , ,2,8,3,8,6,4,36,20,3,2,4,2,2,2,4,4,2,2,4,4,4,4,4,4,6,6,6,5,3,3,4,4,3, , , , , , , , , ,3,2,3,4,1,1
41400,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,100,0,0,50,1,1,3, , , ,2,8,4,-9,4,4,40,20,1,8,3,3,3,1,1,1,3,4,2,1,1,1,1,1,7,7,7,4,7,7,4,4,4,1,1,7,7,4,1,7,7,1,4,3,3,1,3,3
41407,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75,75,40,25,100,1,3,3, , , ,2,4,2,7,5,1,100,100,1,1,5,3,3,1,5,5,3,4,2,5,7,4,4,5,3,6,4,5,3,5,4,5,5,5,6,6,6,6,6,4,4,6,1,1,2,1,1,1
41407,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60,100,75,25,100,1,3,3, , , ,2,4,2,7,5,1,100,100,2,1,4,5,3,3,4,5,3,3,2,5,7,4,4,4,4,6,6,4,3,4,3,4,6,6,7,4,5,4,2,6,6,2,3,1,3,2,1,1
41537,2,1,1,6,2,5,4,3, , ,2,1,2,5,2, ,4,1,2, ,2,5,4,7,7,7,7,4,7,6,7,7,7,7,7,7,7,7,7,1,7,5,4,7,7,1,7,5,7,7,1,7,7,3,3,6,6,5,7,7,4,4,7,5,7,7,2,1,7,1,1,2,7,7,5,4,5,3,6,4,1,1,3,3,6,7,4,3,3,3,1,3,1,2,2,2,5,100,50,40,10,100,2, , , , , ,2,4,4,-9,6,4,35,25,2,1,4,3,2,2,4,4,2,2,1,4,6,6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,6,6,4,3,3,6,1,2,3,2,2,2
41633,1,1,1,5,2,3,3,2, , ,2,2,2,3,2, ,3,1,2, ,2,4,4,6,6,6,2,4,4,4,6,6,2,3,6,6,6,6,2,1,7,2,5,7,6,1,7,4,7,7,2,7,7,2,2,4,6,4,4,4,4,4,5,4,2,6,1,2,7,2,4,3,4,4,2,2,4,5,6,6,3,2,2,2,6,5,5,4,4,1,1,4,1,1,2,5,-9,60,99,99,50,99,1,-9,3, , , ,2,6,4,8,4,4,38,12,2,6,3,2,2,2,4,4,2,3,2,4,2,6,5,3,6,5,1,2,4,3,2,2,2,6,6,6,5,6,5,2,3,5,1,3,3,2,1,1
41633,2,1,1,6,2,3,3,2, , ,-7,3,2,3,2, ,4,1,1,3,1,3,4,5,6,6,6,3,3,3,6,5,2,3,7,7,7,5,3,1,6,5,4,7,7,1,7,5,7,5,2,6,6,1,2,3,5,6,4,3,3,3,5,3,4,5,3,1,6,3,2,2,3,4,3,5,5,4,5,3,3,3,4,4,5,4,5,3,4,2,1,3,1,1,2,4,5,50,99,99,20,99,1,-9,1, , , ,2,5,4,7,3,4,40,20,1,9,2,4,2,3,3,3,4,3,2,3,7,5,3,3,4,3,3,5,6,5,3,3,2, , , , , , , , , ,4,2,1,4,1,1
41824,1,1,1,5,-9,4,4,2, , ,-7,2,2,3,2, ,3,2,1,-9,2,5,6,1,5,7,1,5,6,4,6,6,1,2,6,2,6,6,4,2,6,2,2,2,6,1,6,5,6,7,1,6,6,2,1,7,3,4,4,4,4,5,3,2,4,6,4,2,6,2,1,-7,5,5,2,2,6,3,6,6,2,4,2,5,5,6,1,2,5,1,1,3,1,2,2,2,5,80,100,60,40,100,1,-9,2, , , ,2,12,1,8,6,4,0,0,3,6,4,1,3,1,4,4,4,3,1,4,5,5,4,2,6,5,5,3,6,4,2,2,2, , , , , , , , , ,4,5,1,4,4,4
41949,1,1,1,4,2,3,4,2, , ,-7,3,2,3,2, ,3,1,2, ,1,6,6,5,6,6,6,6,4,6,6,5,2,2,6,6,5,6,5,1,7,5,3,7,7,1,6,5,6,7,2,7,7,3,2,7,7,1,4,4,4,4,6,4,6,6,3,4,6,3,2,2,5,4,3,2,2,3,5,4,3,4,2,3,4, ,3,3,3,1,1,3,2, ,-9,2,-9,70,90,75,5,99,1,-9,3, , , ,2,4,3,-9,5,4,40,14,2,8,2,4,2,3,4,4,3,2,3,2,5,3,4,5,5,6,2,4,7,3,2,2,1,6,5,5,6,4,2,3,5,3,1,1,2,1,1,1
41949,2,1,1,4,2,3,4,2, , ,2,3,2,3,2, ,3,1,1,1,1,6,6,4,6,7,6,6,4,6,6,4,2,3,6,5,6,6,3,1,6,5,2,6,6,1,6,6,7,7,2,7,7,2,2,7,7,1,4,4,5,4,6,4,5,7,7,1,7,4,2,2,4,2,4,2,2,2,6,3,2,3,2,2,4, ,3,3,3,1,1,4,1,2,2,4,-9,80,100,80,5,100,1,1,2, , , ,2,4,3,-9,5,4,40,20,2,6,3,2,2,3,4,4,2,4,2,3,4,2,3,5,6,2,1,3,3,1,1,1,1,6,6,7,7,5,1,4,6,4,1,2,2,2,1,2
41967,1,1,1,5,2,4,5,3, , ,-7,3,2,3,1,4,3,2,1,2,2,3,5,3,3,3,5,5,4,3,3,3,5,4,5,5,3,3,3,4,5,5,3,5,5,5,3,5,3,3,5,3,3,4,5,5,3,5,2,4,3,5,4,5,4,1,7,1,7,5,1,1,3,5,3,4,3,4,4,3,5,5,3,4,7,7,1,5,5,2,1,3,1,2,2,2,2,20,50,5,1,50,2, , , , , ,1,6,4,-9,6,4,40,30,2,6,2,3,1,1,3,5,4,5,1,4,4,4,4,4,7,6,6,4,7,6,4,5,5,7,7,7,7,7,7,2,6,2,3,3,3,4,2,3
41967,2,1,1,5,2,4,5,3, , ,-7,3,2,3,1,3,4,2,1,2,1,3,5,5,5,7,6,4,6,3,5,5,2,3,6,5,5,3,3,4,3,5,3,5,5,3,5,3,3,5,5,3,5,5,3,3,5,3,5,5,3,3,5,3,5,1,6,2,6,6,2,1,3,5,3,3,4,5,5,4,3,3,4,5,3,7,2,3,3,2,1,3,1,2,2,2,2,20,20,10,1,60,2, , , , , ,1,6,2,-9,6,4,40,40,1,1,3,3,1,5,5,5,3,5,2,4,3,3,3,3,7,7,7,5,7,3,4,4,4,7,7,7,7,7,1,2,7,4,3,3,2,2,1,1
41981,1,1,1,5,2,3,2,2, , ,2,2,2,2,2, ,3,2,1,2,2,3,5,5,4,3,2,3,3,2,5,3,1,3,3,1,3,2,1,1,5,2,2,6,6,1,4,5,6,7,1,7,6,1,1,6,5,5,3,4,5,2,6,2,1,6,1,3,6,1,1,2,2,2,2,1,2,2,6,3,1,2,4,6,5,6,5,3,3,1,1,4,2, ,-9,2,-9,50,99,75,1,100,1,1,3, , , ,2,7,4,8,5,4,40,16,2,1,3,4,2,1,3,4,3,3,2,3,2,3,1,2,5,5,6,3,2,3,4,5,6,6,7,6,6,7,1,5,7,4,2,4,2,2,1,1
41981,2,1,1,4,2,2,2,1,2, ,2,1,2,3,2, ,4,2,1,1,2,3,6,4,7,7,1,6,7,3,7,5,1,6,7,7,5,6,5,1,7,3,3,4,7,1,7,5,7,7,2,7,7,3,2,7,6,3,4,6,4,4,4,4,5,7,3,2,6,3,1,2,1,3,2,3,5,2,5,3,2,5,2,4,7,6,3,3,4,1,1,4,1,1,-9,2,-9,50,70,10,0,100,1,-9,3, , , ,2,6,4,-9,5,4,40,15,3,6,5,1,4,1,4,4,1,4,2,5,5,2,3,2,6,6,5,3,2,4,2,3,5, , , , , , , , , ,1,3,4,3,3,2
42085,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,0,0,0,90,1,-9,3, , , ,2,5,3,-9,5,4,35,21,1,6,4,2,2,1,5,5,2,3,1,5,3,1,4,1,6,5,4,5,4,5,5,4,2,2,2,2,2,3,7,3,1,4,1,4,4,3,2,1
42364,1,1,1,6,2,5,5,3, , ,2,1,2,5,2, ,4,2,1,5,2,1,1,5,5,5,1,1,6,1,7,5,1,1,7,5,5,4,3,1,5,2,1,5,5,2,7,6,7,7,4,7,4,4,2,7,4,6,3,5,2,4,4,2,7,6,6,1,6,4,4,-7,3,2,6,4,4,3,5,3,6,3,4,5,3, ,2,3,1,1,1,4,2, ,2,2,-9,70,100,100,0,100,2, , , , , ,2,7,2,9,5,4,40,20,2,8,5,1,3,1,3,4,1,3,1,5,4,3,3,5,7,2,5,3,3,5,4,6,6,7,7,7,4,6,2,4,7,6,1,1,4,4,4,2
42364,2,1,1,5,2,5,5,3, , ,2,1,2,4,2, ,4,2,1,3,1,1,1,4,4,5,1,2,7,2,5,5,1,1,6,2,4,3,3,1,5,2,1,2,6,1,6,7,6,5,1,6,2,4,1,6,4,7,4,4,2,4,6,5,7,6,5,1,7,3,4,-7,3,2,5,5,5,2,6,4,5,6,6,7,5, ,1,1,4,1,1,3,2, ,2,2,5,75,100,100,10,100,2, , , , , ,1,8,4,8,5,4,40,20,3,8,4,1,2,1,4,5,1,4,1,5,6,3,4,5,6,6,5,2,6,3,1,2,1,7,4,7,7,7,3,4,7,5,1,4,3,3,2,2
42489,1,1,1,5,2,4,3,2, , ,2,2,2,4,2, ,4,1,1,1,1,4,6,7,7,7,4,1,7,4,7,5,1,6,7,7,6,7,4,1,6,6,2,2,6,2,6,6,7,7,2,6,6,4,3,6,7,6,4,3,5,5,5,3,4,7,7,1,6,1,1,-7,2,2,5,2,4,4,5,3,3,3,5,3,5,4,4,1,3,2,1,4,1,2,2,2,-9,70,5,0,0,5,1,1,5, , , ,2,7,2,8,4,4,40,30,2,8,2,4,1,1,5,5,4,4,1,5,4,2,6,4,6,2,5,2,4,3,2,4,6,4,7,6,6,6,1,2,4,5,1,5,3,2,3,1
42573,1,1,1,4,2,2,1,1,2, ,2,3,2,4,2, ,4,3,2, ,3,5,5,4,5,7,1,1,4,5,6,6,1,7,7,3,5,6,1,6,7,5,4,4,7,5,7,1,7,7,5,7,7,3,5,7,7,4,5,1,3,3,5,3,6,1,7,1,1,1,1,1,6,6,1,6,7,3,5,5,4,4,5,4,3, ,4,1,1,1,1,1,2, ,-9,2,-9,50,0,0,0,0,1,1,3, , , ,3,6,4,8,4,4,40,30,2,1,4,1,3,1,3,2,3,3,1,5,5,1,3,1,6,7,5,4,7,4,7,7,1, , , , , , , , , ,3,4,4,4,2,3
42793,2,1,1,5,2,3,3,3, , ,2,1,2,3,2, ,2,1,1,2,1,1,2,2,6,6,1,1,2,1,6,5,2,3,6,6,5,6,4,1,6,3,2,4,7,1,7,7,7,1,6,7,7,2,2,6,6,2,5,3,4,2,6,2,5,6,5,4,6,2,2,-7,1,2,5,2,3,2,6,4,5,3,5,4,3, ,5,1,2,1,1,4,1,1,2,2,5,80,40,10,2,99,1,1,3, , , ,2,5,4,5,3,4,40,18,2,4,3,3,3,2,4,4,2,4,1,4,4,2,3,5,5,5,5,2,7,4,2,3,1,6,6,6,6,4,4,5,5,4,4,5,5,1,1,2
42867,1,1,1,5,2,4,4,2, , ,2,1,2,3,2, ,3,3,1,4,3,2,4,5,6,5,2,2,6,1,7,6,1,6,6,6,3,6,2,5,1,2,6,1,6,1,7,4,7,7,1,7,7,4,1,6,6,7,6,4,1,4,3,3,7,7,7,1,5,4,1,2,7,3,6,4,4,7,6,6,6,1,3,1,4,1,2,3,1,2,1,4,1,2,2,5,4,88,100,67,5,100,1,3,3, , , ,1,7,4,9,6,4,32,25,1,6,2,4,2,2,4,5,3,3,2,3,1,1,1,5,6,5,6,2,4,1,3,4,2,7,7,7,7,7,1,3,7,5,1,5,3,2,3,3
42982,1,1,1,2,2,2,2,1,2, ,-7,3,2,2,2, ,3,2,2, ,4,1,1,5,5,1,1,4,3,1,6,5,1,1,6,4,4,1,1,1,2,2,1,1,5,1,5,3,6,5,1,6,6,2,2,6,5,2,1,2,7,1,3,1,1, , , , , , , ,3,2,3,5,5,2,5,5,2,2,1,2,6,2,2,1,3,1,1,2,2, ,2,3,-9,100,60,0,0,50,2, , , , , ,3,6,4,4,4,4,38,32,2,6,4,4,5,3,1,1,3,4,4,3,2,3,5,2,4,4,3,5,4,4,3,4,6,3,3,4,6,5,4,4,5,5,4,5,1,4,2,3
43618,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,100,80,1,100,1,-9,3, , , ,3,7,4,9,6,4,45,24,3,6,3,3,2,4,4,4,4,3,2,3,3,4,5,3,6,4,5,2,3,3,1,2,2, , , , , , , , , ,2,4,3,2,2,3
43654,1,1,1,5,2,4,4,3, , ,-7,1,2,4,2, ,3,-9,2, ,2,3,4,4,5,5,1,1,6,2,5,5,1,4,5,5,2,7,5,1,6,6,4,5,7,2,5,3,6,5,1,7,7,3,1,6,4,2,6,3,2,4,4,4,5,7,7,1,5,1,1,-7,1,1,5,5,5,2,2,4,5,4,6,4,4, ,1,1,1,1,1,2,1,1,-9,2,2,80,98,1,0,50,1,1,3, , , ,2,13,1,-9,4,5,10,10,2,1,3,2,2,3,3,3,2,4,2,4,4,2,4,2,5,4,5,4,5,4,5,3,4, , , , , , , , , ,4,5,1,4,3,1
43694,1,1,1,5,2,3,3,2, , ,2,1,2,3,2, ,3,2,1,1,2,3,4,4,4,6,2,2,4,4,5,4,2,4,5,5,5,5,3,3,4,3,3,3,5,2,5,3,5,4,2,5,4,3,1,6,3,4,3,3,4,3,4,3,4,5,5,3,4,2,2,-7,3,3,5,4,4,3,4,4,4,5,5,4,4, ,1,1,5,2,1,4,1,2,-9,2,-9,50,0,0,0,10,1,1,3, , , ,2,5,2,-9,5,4,40,32,4,8,4,3,1,1,3,5,1,4,2,3,3,2,2,3,4,5,5,4,4,4,4,3,3,4,4,6,5,4,5,3,3,3,1,3,3,2,3,4
43694,2,1,1,5,2,2,3,2, , ,1,1,2,3,2, ,3,2,2, ,3,5,7,3,5,6,2,1,2,3,5,2,2,7,5,5,4,3,2,6,5,2,6,4,6,2,6,3,6,6,2,6,5,6,5,4,7,5,2,4,6,2,6,2,2,6,7,2,4,5,5,-7,4,5,3,4,5,4,5,4,5,5,4,4,6,5,3,1,5,2,1,4,1,2,-9,2,-9,75,0,10,1,45,1,-9,3, , , ,2,7,2,8,3,4,40,30,2,1,2,3,2,2,4,4,4,3,3,4,4,2,5,5,6,6,5,5,5,3,4,6,5,5,7,6,6,4,1,3,6,2,1,1,3,2,4,3
43800,2,1,1,5,2,4,4,3, , ,-7,2,2,4,2, ,3,1,1,3,1,2,2,6,6,5,4,6,6,2,6,6,2,2,6,7,7,6,6,2,6,3,3,5,6,2,7,7,7,7,1,7,7,1,1,5,5,2,4,1,1,1,5,2,3,4,5,2,2,4,3,-7,3,6,2,5,3,5,6,5,4,4,4,5,7, ,3,1,4,1,1,3,2, ,2,2,-9,50,100,50,0,100,1,-9,3, , , ,1,9,4,8,5,4,38,20,2,6,4,5,5,1,4,5,1,3,1,1,5,3,6,1,5,6,2,2,6,6,2,1,2,5,6,7,6,2,2,2,2,2,1,3,2,4,1,1
