nohhold,nomem,psy1,psy2,inkhh,inknorm,inkrond,finsitu,inkeven,inkaank,inksec,loan1,loan2,loan3,ink25a,ink25b,ink25c,ecsit,zinvol,opzij,hoevopzy,opzij12,spaarm01,spaarm02,spaarm03,spaarm04,spaarm05,spaarm06,spaarm07,spaarm08,spaarm09,spaarm10,spaarm11,spaarm12,spaarm13,spaarm14,spaarm15,spaarm16,stig01,stig02,stig03,stig04,stig05,stig06,stig07,stig08,stig09,stig10,stig11,stig12,stig13,stig14,stig15,stig16,stig17,stig18,stig19,stig20,stig21,situat1,situat2,situat3,situat4,situat5,situat6,situat7,spaar1,spaar2,spaar3,spaar4,spaar5,spaar6,beschryf,toek01,toek02,toek03,toek04,toek05,toek06,toek07,toek08,toek09,toek10,toek11,toek12,uitgeven,control,plannen,periode1,bijhoud,potjes,pin1,pin2,chip1,chip2,autom,foon,intern,zon,her1,her2,her3,her4,baby,plan,uitspr,hhrela,beslis,geldh,geluk,kenltd,kenhh,kenink,kenopl,kenwerk,manuur,vrouwuur,kunde,advies,con01,con02,con03,con04,con05,con06,con07,con08,con09,con10,locus01,locus02,locus03,locus04,locus05,locus06,locus07,locus08,locus09,locus10,locus11,locus12,locus13,work01,work02,work03,work04,work05,work06,work07,work08,work09,jeugd1,jeugd2,jeugd3,jeugd4,jeugd5,jeugd6
26397,1,1,1,6,2,3,3,2, , ,2,2,2,3,2, ,4,2,1,2,2,5,6,6,6,7,3,3,7,3,6,3,3,5,7,7,6,6,2,4,7,5,2,3,5,2,6,4,6,5,6,6,4,4,5,3,4,6,5,5,3,4,4,4,6,3,6,2,4, ,5,3,3,3,6,3,6,2,6,6,4,2,2,3,2,7,6,1,3,2,1,4,1,1,2,5,-9,60,90,60,10,100,1,3,3,1,4,2,2,6,4,10,6,4,50,20,4,9,4,4,2,2,4,4,3,3,4,4,3,5,2,6,5,6,5,2,2,5,5,3,2, , , , , , , , , ,1,2,3,2,2,2
26411,1,1,1,4,2,3,2,2, , ,2,2,2,3,2, ,3,2,1,2,2,1,2,4,3,1,1,1,2,1,5,3,1,1,3,4,1,2,2,2,3,2,2,2,4,2,7,2,6,5,2,3,3,3,2,3,5,3,3,3,5,2,5,2,2,1,2,1,4,1,1,-7,1,1,3,1,2,1,4,3,3,2,3,4,4,4,2,3,3,1,1,4,2, ,2,2,5,50,60,20,0,100,1,1,3, , , ,2,10,2,-9,6,4,32,32,2,4,2,3,1,1,3,3,3,3,1,3,3,1,3,1,5,3,4,3,1,1,4,3,2,7,7,7,7,7,7,3,7,3,1,4,4,4,3,3
26432,1,1,1,4,-9,3,4,2, , ,2,2,2,3,2, ,3,1,1,4,1,7,6,6,7,6,7,6,6,7,7,6,6,6,7,7,7,7,7,6,6,6,6,6,6,6,7,6,7,6,6,7,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,7,7,6,-9,7,6,6,6,7,6,6,6,7,6,6,7,4,3,5,1,5,1,1,4,2, ,2,2,2,10,7,2,0,0,1,1,3,3,1,-9,2,8,5,-9,5,4,40,30,1,4,3,2,2,2,2,2,3,3,3,3,4,3,3,3,4,3,3,6,6,6,5,5,5,4,5,5,5,4,4,4,4,4,4,3,3,3,2,2
26432,2,1,1,4,2,4,2,3, , ,-7,1,2,3,1,4,3,1,1,2,1,1,3,5,6,7,1,1,4,1,7,6,1,6,6,3,3,6,2,2,4,4,5,6,5,1,7,5,7,7,1,7,7,1,1,7,7,4,1,1,7,4,4,1,7,7,7,1,7,1,1,-7,3,3,3,3,5,3,5,4,3,3,3,3,6,6,2,2,4,1,1,4,2, ,3,2,-9,70,50,50,0,100,1,3,3,2,3,1,2,8,4,6,4,4,40,20,2,1,4,1,1,3,4,5,1,4,1,5,5,5,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , , ,1,5,4,2,2,2
26432,4,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,5,4,4,5,4,3,5,4,5,5,5,5,3,4,5,5,5,5,5,3,4,5,6,5,5,5,4,4,4,5,5,5,3,4,4,4,5,4,4,3,4,4,4,4,4,4,4,4,3,3,1,1,3,1,1,2,2,-9,40,55,55,22,100,2, , ,1, , ,2,3,5,5,5,4,40,20,2,8,4,3,3,3,3,3,4,3,3,3,5,4,5,3,4,3,3,4,4,5,4,3,4, , , , , , , , , ,1,1,3,2,2,2
26432,5,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,7,1,4,1,2,6,7,1,7,7,7,7,1,7,7,3,1,7,7,2,4,1,6,5,6,3,7,7,5,1,7,2,2,-7,6,3,2,5,4,4,4,4,4,4,4,4,6,6,2,2,4,1,1,3,2, ,2,2,5,80,30,10,2,95,2, , ,1, , ,2,3,4,-9,6,5,0,0,2,1,2,4,2,2,3,3,4,4,2,3,6,5,4,4,4,5,5,4,4,5,4,3,2, , , , , , , , , ,1,3,2,3,1,2
26432,8,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,1,2,2, ,1,4,4,70,50,0,0,50,2, , ,2, , ,2,3,2,4,2,4,40,0,1,1,2,4,1,3,2,4,3,2,2,2,2,2,2,2,1,2,5,5,6,5,5,5,4,4,6,3,4,2,2,5,6,3,1,5,4,2,1,2
26477,1,1,1,4,2,3,4,1,1,2,-7,2,2,4,2, ,4,1,1,1,1,3,4,5,6,6,5,4,6,3,6,5,2,3,5,6,6,6,3,2,6,4,3,4,6,2,6,5,6,6,2,6,6,3,2,6,3,3,4,3,4,4,4,3,2,4,6,2,4,2,2,-7,5,4,3,4,4,4,4,4,2,4,4,4,5, ,3,1,5,1,1,4,1,2,2,2,5,40,30,5,1,90,2, , , , , ,2,4,2,8,6,4,36,36,1,6,3,2,2,2,3,3,2,3,2,4,5,5,5,5,5,5,5,3,6,3,2,1,2,6,6,5,5,4,2,4,5,5,1,2,3,4,2,2
26666,1,1,1,5,2,3,4,3, , ,2,2,2,3,2, ,4,1,1,2,1,4,5,6,6,7,4,5,6,4,5,6,3,5,6,5,6,6,5,3,6,6,6,7,7,2,6,6,7,7,2,6,6,4,2,5,5,4,3,3,4,3,6,3,4,6,5,4,5,6,5,3,3,3,5,3,5,4,5,4,4,5,4,5,6,5,3,3,3,1,1,3,1,1,-9,2,-9,85,100,100,0,90,1,1,3,2,3,1,3,7,4,8,3,4,36,28,2,9,3,2,3,3,4,4,2,4,2,4,5,6,6,5,6,5,5,3,6,5,4,3,4,5,6,5,6,5,1,4,7,5,2,1,1,2,4,1
26728,1,1,1,6,2,5,4,3, , ,2,1,2,4,2, ,-9,2,2, ,2,5,6,1,6,1,4,6,7,5,7,1,1,5,5,6,7,7,3,5,5,6,3,6,6,5,6,2,6,6,1,7,7,6,1,7,7,7,7,7,6,7,4,4,6,6,6,6,6,1,1,1,5,5,5,5,6,5,6,5,4,6,5,6,6,2,1,4,5,2,1,4,2, ,2,2,2,30,0,0,0,0,1,1,3,1,4,-9,1,9,2,8,5,4,40,5,4,6,5,2,1,1,5,5,1,4,1,5,5,5,5,6,6,3,7,3,5,5,6,1,3,6,6,7,6,7,7,5,5,6,2,2,3,4,1,1
26728,2,1,1,6,2,5,4,2, , ,2,2,2,4,2, ,-9,2,2, ,1,6,7,7,7,7,1,7,7,1,7,1,1,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,4,1,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,1,7,1,1,1,7,7,7,5,5,6,6,5,3,4,5,5,6,6,1,4,5,2,1,2,2, ,2,2,2,60,0,0,0,0,1,1,3,1,1,-9,1,9,2,8,5,4,40,10,1,6,5,1,1,1,3,4,1,3,1,5,3,3,5,5,4,5,7,2,1,3,4,3,5, , , , , , , , , ,4,2,3,4,3,1
26728,3,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,3,7,1,1,1,7,7,2,7,7,7,7,1,7,7,5,1,7,1,7,7,7,1,7,4,4,7,7,7,7,7,1,1,1,7,7,4,5,6,7,7,7,1,5,3,2,5,7,1,1,4,2,1,3,1,3,2,3,5,100,0,0,0,50,2, , ,1, , ,1,3,2,7,7,4,40,40,3,1,3,3,1,1,5,5,1,4,1,5,5,5,5,2,6,6,7,5,3,4,6,5,1,7,7,7,7,5,1,4,7,7,1,2,4,4,1,2
26728,4,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,7,1,5,6,7,7,7,2,6,7,5,6,1,7,7,7,1,7,7,7,7,5,2,7,4,4,6,7,7,1,7,1,1,1,7,7,7,7,7,7,7,6,3,5,6,7,7,7,1,3,5,2,1,4,2, ,2,2,-9,100,0,0,0,0,2, , ,1, , ,1,4,2,9,7,4,50,40,1,1,5,1,1,1,5,5,1,5,1,5,6,6,5,6,6,4,6,1,1,5,3,2,2,7,7,7,7,7,6,7,7,7,1,4,4,4,1,2
26767,1,1,1,4,2,2,2,1,2, ,-7,1,2,2,2, ,-9,2,2, ,3,5,5,7,7,7,1,2,6,5,7,7,1,5,7,7,5,7,5,1,3,6,4,7,6,2,7,3,7,7,1,7,7,4,1,7,5,2,4,4,4,4,4,4,4,4,7,5,7,6,3,-7,4,6,2,2,6,5,6,3,2,4,3,5,5, ,1,3,5,2,1,4,1,1,2,2,-9,100,0,0,0,100,1,1,3,2,4,1,2,8,4,-9,5,4,38,20,2,9,5,1,3,1,5,5,1,4,1,4,2,2,2,2,6,6,4,2,5,6,2,2,1, , , , , , , , , ,1,2,3,2,1,2
26767,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90,0,0,0,100,1,1,3,2,2,1,2,8,4,-9,5,4,38,20,1,9,3,2,1,2,3,4,4,3,3,4,2,2,4,2,5,4,5,3,6,6,2,4,2,6,6,5,5,5,1,6,6,1,4,4,2,4,3,3
27035,1,1,1,5,2,3,3,2, , ,2,1,2,3,2, ,4,-9,2, ,3,7,7,6,6,5,7,6,5,4,6,4,1,4,5,6,5,6,4,1,7,2,1,6,6,1,7,4,7,6,2,7,7,5,2,7,5,2,5,2,1,6,7,6,7,4,4,4,4,1,4,-7,5,4,6,1,6,7,7,4,3,3,3,2,1, ,2,1,5,1,1,4,1,2,2,2,5,95,5,1,0,10,2, , , , , ,2,4,2,7,7,4,40,40,1,1,4,1,3,1,5,5,1,4,1,4,6,7,4,1,6,7,6,3,7,4,6,3,1,7,7,7,7,7,1,2,7,7,1,5,2,3,1,1
27167,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90,80,60,25,95,1,1,2,1,5,1,2,5,6,-9,5,1,70,0,1,2,4,2,5,2,3,4,2,3,1,5,6,3,3,5,5,6,6,2,6,3,2,2,3,4,3,5,6,5,2,4,2,1,3,2,2,4,3,2
27257,1,1,1,5,2,3,3,2, , ,1,5,2,3,2, ,4,1,1,1,1,2,3,5,6,6,3,2,6,2,6,3,1,4,7,6,5,6,6,2,6,3,4,4,6,3,7,4,6,6,5,6,5,3,5,5,3,6,5,4,5,6,5,3,4,5,3,5,6,3,4,-7,6,4,6,5,6,5,5,5,4,6,5,6,5,3,4,1,2,1,1,2,2, ,2,4,-9,90,80,30,0,90,1,1,3,2,3,2,2,6,1,7,6,4,36,32,4,6,3,1,2,2,4,4,1,4,2,5,5,5,5,3,6,5,6,2,3,4,3,4,2,6,5,7,6,7,7,4,4,4,1,3,3,3,3,3
27257,4,1,1,5,2,3,3,2, , ,-7,4,2,3,2, ,3,2,2, ,3,6,4,5,7,5,6,4,5,3,5,4,3,4,4,6,5,6,4,5,3,4,5,4,5,5,5,3,4,5,4,5,3,4,4,3,6,5,6,3,4,4,3,5,5,6,4,3,5,5,3,-7,6,4,5,4,5,4,5,4,5,4,3,3,4,4,4,2,2,1,1,2,2, ,2,2,-9,90,50,10,0,50,1,1,3,2,3,2,1,6,3,7,6,4,36,32,1,6,3,2,3,1,5,5,2,3,1,5,5,3,6,4,6,6,6,5,2,5,2,4,2,7,6,6,6,4,2,3,6,5,1,3,4,4,3,3
27384,1,1,1,6,2,5,5,3, , ,-7,1,2,4,2, ,4,1,1,3,1,2,1,6,6,7,6,2,7,2,6,6,1,1,7,5,4,4,5,2,6,4,1,1,6,1,6,7,7,5,1,7,7,3,7,7,2,4,7,7,1,5,6,6,7,6,1,5,6,4,6,3,4,4,2,4,4,6,6,6,2,3,2,4,6,6,1,1,3,1,1,4,1,4,2,2,-9,70,70,50,20,90,2, , , , , ,3,6,4,9,7,4,40,32,3,2,2,3,1,3,3,3,2,3,2,3,4,3,6,3,4,6,5,2,4,2,2,3,2,7,7,7,7,7,7,2,4,5,3,2,3,2,4,4
27450,1,1,0,5,2,3,3,2, , ,-7,1,2,3,1,3,3,2,1,1,2,6,5,4,6,6,5,1,4,5,7,3,1,3,7,7,5,5,2,1,6,4,2,6,5,2,6,4,6,7,2,7,7,4,2,5,4,4,4,2,5,3,5,2,4,7,6,1,5,3,2,-7,3,2,4,5,6,3,7,4,1,5,4,3,6, ,3,3,5,4,1,3,1,1,-9,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27450,2,1,1,6,2,3,2,3, , ,2,1,2,4,2, ,2,1,1,-9,1,1,6,6,6,7,1,1,4,1,7,4,1,6,7,7,6,5,6,1,7,7,2,6,7,2,7,5,7,7,3,7,7,4,4,7,7,2,4,2,4,4,4,2,1,7,7,1,5,1,1,2,5,4,4,7,4,5,4,4,4,4,1,4,4, ,4,3,5,4,1,3,1,1,2,-9,2,10,50,0,0,100,1,3,3,1,3,1,2,8,4,9,2,4,36,30,2,6,4,2,4,1,4,5,3,4,2,5,4,2,2,2,6,7,6,4,5,5,3,3,4,6,6,5,6,6,1,4,7,2,3,4,4,2,3,3
27450,3,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,4,1,6,2,2,4,6,2,7,7,7,6,1,7,7,5,2,2,4,4,4,3,4,4,4,4,5,6,5,2,6,2,1,1,4,5,3,5,5,4,6,5,3,3,3,2,4, ,4,3,5,4,1,3,1,2,-9,-9,2,80,50,10,0,100,2, , ,2, , ,2,4,1,-9,6,4,40,36,3,4,3,4,3,2,4,4,2,4,2,4,5,4,4,4,6,5,5,3,2,3,1,3,1,5,6,4,4,6,2,4,6,2,1,2,3,4,1,2
27791,2,1,1,6,2,4,4,2, , ,2,1,2,4,2, ,-9,1,1,2,1,5,5,7,7,7,5,4,7,5,7,7,4,5,7,7,7,7,7,1,7,7,5,7,7,1,6,6,6,7,2,7,7,5,3,7,5,4,6,5,2,6,6,4,3,6,6,1,7,2,2,1,5,4,3,6,3,5,6,5,5,4,3,3,3,5,2,3,3,2,1,3,2, ,2,3,-9,60,100,30,0,100,1,1,3,1,3,-9,2,6,4,10,6,4,36,20,2,1,3,4,3,2,3,3,4,4,3,4,5,5,5,3,6,5,5,3,3,3,1,3,3,7,7,7,7,7,2,3,7,4,1,4,4,2,1,1
27838,1,1,0,5,2,5,5,3, , ,-7,1,2,5,2, ,3,1,1,3,1,1,1,5,5,4,4,5,7,1,4,1,5,1,4,4,4,5,4,1,6,4,3,6,6,3,4,6,7,5,1,7,7,3,1,4,4,6,4,3,4,3,3,5,6,5,1,5,7,4,5,2,4,4,4,7,5,5,5,4,3,3,2,2,7,7,1,5,1,1,1,4,1,2,2,2,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28109,1,1,1,1, ,3,3,2, , ,1,3,2,3,2, ,-9,-9,1,-9,-9,4,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,5,5,4,4,5,5,3,4,4,4,4,4,4,4, , , , , , , ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,1,1,3,1,2,2,2,4,30,20,0,0,50,1,1,3,1,2,-9,2,6,4,-9,4,4,40,10,2,1,3,3,3,2,4,4,3,3,3,3,4,4,4,4,4,4,5,4,4,4,4,4,4,2,2,6,5,3,4,4,4,4,1,4,4,2,3,2
28109,2,1,1,6,2,4,4,1,2, ,-7,1,2,3,2, ,4,1,1,1,1,3,5,5,6,3,4,3,5,3,6,3,4,5,5,5,5,6,4,2,5,3,4,6,5,3,5,5,6,6,4,5,6,5,3,6,5,5,4,4,3,4,4,3,5,4,2,3,5,5,5,3,4,4,5,4,5,3,4,5,5,4,3,4,4,4,3,2,2,2,1,4,1,1,-9,2,5,40,2,1,0,60,1,-9,2,2,4,2,2,6,3,8,4,4,36,20,2,8,3,4,2,2,4,4,3,3,2,3,5,5,3,1,5,6,4,4,2,5,5,6,5,6,6,5,5,6,3,5,6,4,1,2,3,3,1,2
28144,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,100,50,10,100,2, , ,1,3,1,2,4,3,10,6,4,40,26,3,6,4,1,3,1,5,4,1,4,1,5,5,6,6,4,5,5,5,1,4,6,1,1,3,7,7,7,7,7,5,5,5,5,1,2,5,4,3,3
28144,2,1,0,6,2,5,5,3, , ,-7,1,2,4,2, ,4,1,1,3,1,3,3,4,6,6,1,2,7,3,6,2,2,2,6,6,5,7,5,2,6,2,3,4,7,1,6,6,6,4,1,7,7,4,2,3,4,2,4,4,3,4,5,4,6,6,4,3,5,3,3,1,3,3,3,2,3,4,4,5,3,5,4,3,3,4,2,2,4,2,1,4,2, ,2,2,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28236,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,50,0,0,100,1,-9,3,1,3,1,2,5,3,7,5,4,40,10,2,1,5,1,3,1,5,5,1,5,1,5,4,3,4,2,6,5,4,4,2,6,3,4,4,7,7,5,6,4,1,4,7,3,1,5,3,3,1,1
28236,2,1,1,4,2,4,4,3, , ,-7,2,2,4,2, ,4,2,1,1,1,5,5,5,5,6,3,3,4,5,5,5,3,5,6,5,5,5,3,3,6,2,4,5,6,3,6,4,5,6,2,6,5,4,2,6,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-7,1,1,5,2,4,2,3,4,3,3,3,3,5, ,2,3,1,1,1,3,1,2,2,4,5,60,40,5,1,60,1,1,3,1,3,1,2,5,4,-9,5,4,36,8,1,1,4,4,2,2,4,4,3,4,2,3,4,4,5,4,4,5,5,4,3,5,3,3,3, , , , , , , , , ,2,3,2,2,1,1
28242,1,1,1,6,2,5,5,3, , ,-7,1,2,4,2, ,3,1,1,5,1,1,7,1,7,7,1,7,7,1,7,1,1,7,7,1,1,7,7,1,7,7,1,7,7,1,7,7,7,7,1,7,7,1,1,7,7,1,7,7,1,7,7,7,7,3,7,1,7,1,7,3,4,2,3,3,4,1,4,3,4,4,7,7,7,7,1,1,1,1,2, ,2, ,3,2,2,50,100,100,100,100,1,2,2,1,5,1,2,11,2,10,7,5,0,0,3,2,5,1,4,1,4,4,1,3,1,5,7,4,5,6,7,6,4,1,7,1,3,1,1, , , , , , , , , ,1,5,5,2,3,3
28251,1,1,1,5,2,3,2,2, , ,1,2,2,3,2, ,4,1,2, ,1,3,4,5,5,5,3,3,6,2,6,5,2,5,5,4,5,5,5,2,5,3,3,3,6,2,5,5,5,5,2,4,4,5,3,3,3,5,5,5,3,5,5,5,3,6,3,2,5,2,2,-7,5,3,3,3,5,4,5,5,4,4,4,4,5, ,3,1,3,1,1,4,2, ,2,4,-9,95,75,30,10,100,1,-9,3,1,3,1,1,5,3,-9,5,4,36,24,2,8,3,3,4,2,4,4,4,3,2,3,5,4,5,3,5,5,4,4,4,4,4,4,4,6,6,6,6,6,2,4,3,2,1,2,4,3,2,2
28251,2,1,0,5,2,3,3,3, , ,2,1,2,4,2, ,4,3,2, ,1,1,1,1,6,4,1,1,1,1,6,2,1,1,6,6,6,6,2,2,7,5,2,2,6,4,6,4,7,6,2,4,2,4,2,6,6,6,4,4,3,5,5,5,7,5,2,4,6,3,6,1,5,4,2,2,5,4,5,5,4,5,2,3,3,2,2,2,3,1,1,4,1,2,2,3,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28260,1,1,0,5,2,5,4,2, , ,2,1,2,3,1,3,3,2,1,3,1,2,4,6,5,5,1,3,7,2,6,6,1,4,5,5,6,5,4,1,1,1,1,3,6,1,5,6,6,4,1,6,6,3,1,6,2,3,4,4,1,1,5,4,6,6,5,1,4,1,1,2,4,1,4,1,1,1,3,2,3,5,5,3,6,6,1,2,4,1,1,4,2, ,2,2,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28588,1,1,1,5,2,3,2,2, , ,2,1,2,2,2, ,3,1,1,3,1,4,4,7,6,7,3,3,6,4,6,6,4,4,7,7,6,7,5,1,7,4,4,3,6,1,5,4,7,7,4,6,7,1,4,3,7,2,4,4,6,4,4,3,6,7,4,4,6,3,2,-7,4,4,4,5,4,3,6,4,4,4,4,5,7,3,5,2,3,1,1,4,1,2,2,2,-9,50,40,10,1,80,1,-9,3,3,4,8,3,9,2,9,3,4,36,24,3,3,3,3,2,2,3,3,3,3,2,3,4,3,3,4,5,4,3,2,3,3,3,4,3,6,4,5,5,6,5,4,4,4,2,1,1,2,4,4
28588,2,1,1,6,2,5,5,3, , ,-7,1,2,4,2, ,3,1,1,3,1,2,6,7,6,2,1,1,5,3,5,7,1,5,6,2,6,7,4,1,5,2,2,5,4,2,7,7,6,7,2,7,7,3,2,7,5,2,6,6,2,5,2,5,5,7,6,1,2,2,2,-7,4,2,6,2,4,1,4,3,5,5,5,3,6, ,2,4,2,1,1,3,1,1,2,2,-9,80,100,80,20,100,1,1,3,2,3,2,2,9,4,8,5,4,36,24,2,1,4,1,1,3,4,5,3,3,1,4,5,2,5,2,6,5,4,5,2,2,1,4,3,7,2,6,6,4,7,2,1,3,1,2,2,2,1,1
28588,3,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,4,2,6,5,6,4,6,1,6,6,5,5,2,6,7,3,2,6,5,3,5,5,3,5,3,5,4,5,3,2,5,5,4,-7,6,3,5,5,5,5,5,2,3,3,2,3,6, ,2,1,2,1,1,1,1,1,2,2,4,50,95,50,10,100,2, , ,2, , ,2,2,4,7,6,4,10,5,3,1,2,4,4,2,5,4,2,3,2,3,6,4,4,5,5,6,5,4,2,5,6,4,2, , , , , , , , , ,2,2,4,2,4,3
28588,4,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,3,2,2,2,3,3,5,4,3,3,5,4,5,5,7,3,5,5,4,3,4,4,3,3,3,3,5,3,3,3,2,3,3,1,3,3,5,2,4,3,3,3,3,2,4,6,3,2,6,1,1,1,1,4,2, ,-9,1,3,40,1,0,0,70,2, , ,3, , ,2,2,4,-9,4,5,20,10,1,1,2,4,2,4,4,5,3,2,3,4,2,3,3,4,5,4,5,4,4,4,3,3,2, , , , , , , , , ,2,4,2,2,4,4
28681,1,1,1,5,2,3,2,1,1,2,2,2,2,3,2, ,3,3,2, ,3,2,2,6,3,6,1,6,7,2,5,5,1,2,6,2,4,6,2,1,2,5,2,5,7,2,6,4,6,6,2,5,6,1,2,6,5,5,4,5,4,4,2,4,5,6,5,6,6,7,2,3,4,3,5,5,6,3,2,4,5,5,6,6,5,6,5,3,2,1,1,3,2, ,2,4,4,100,100,100,0,100,1,1,3,1,4,1,2,10,2,8,3,4,40,15,2,6,5,3,4,1,5,4,2,3,2,5,5,7,5,6,7,7,6,1,2,3,2,2,3,7,7,7,7,7,5,4,7,7,1,1,3,1,2,3
28681,2,1,1,5,2,3,4,1,1,2,2,3,2,3,2, ,3,2,1,2,2,4,4,5,6,6,4,5,5,4,5,6,2,3,6,4,5,5,4,2,5,3,4,4,6,2,6,4,5,4,2,6,6,2,5,6,4,4,4,4,4,4,4,4,5,5,5,2,5,2,2,3,4,5,3,5,5,4,6,5,2,3,3,3,4,4,6,4,3,2,1,3,2, ,2,4,3,65,10,0,0,50,1,-9,3,2,3,1,1,10,4,9,3,4,35,20,2,6,4,1,3,2,4,4,1,4,1,5,5,4,5,3,6,6,5,2,5,2,2,2,2,6,6,6,6,5,2,4,6,4,1,4,3,3,2,2
28744,1,1,1,4,2,3,3,2, , ,1,2,2,3,1,3,3,1,1,1,1,1,1,5,7,7,7,1,1,1,7,5,1,1,7,7,6,7,1,4,5,5,5,7,6,1,7,6,7,7,3,7,7,5,3,7,7,1,5,3,6,3,6,3,5,1,1,1,1,1,1,1,3,1,7,4,5,1,5,3,7,5,4,5,5, ,1,1,3,1,1,2,1,1,2,2,3,99,0,0,0,0,2, , , , , ,2,5,2,7,6,4,40,30,1,4,5,2,3,2,5,5,1,5,1,5,4,4,4,4,5,5,4,4,4,4,4,4,4,7,7,7,7,7,3,5,7,6,2,5,4,4,2,3
28765,1,1,0,5,2,3,4,1,2, ,-7,2,2,4,2, ,4,1,1,1,1,2,2,6,7,7,4,2,6,2,7,6,1,1,7,6,7,7,6,1,7,5,1,1,7,2,7,5,7,5,5,7,7,7,4,7,6,1,7,3,6,4,7,4,7,7,7,1,6,2,2,1,7,3,3,5,5,3,6,4,2,5,2,6,4, ,6,2,3,2,1,4,2, ,2,3,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28808,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90,100,75,15,100,1,1,3,1,3,1,1,5,4,9,5,4,38,20,2,8,5,1,1,5,5,5,1,3,1,5,4,4,4,4,1,6,5,1,5,2,2,1,1,3,3,7,4,6,7,1,1,1,1,3,3,2,1,2
28875,1,1,1,6,2,4,4,2, , ,-7,1,2,3,2, ,3,1,1,3,2,3,4,7,5,2,4,4,3,4,3,4,1,3,6,4,5,6,3,1,5,2,4,3,5,3,6,4,6,5,7,6,6,3,2,4,3,3,5,5,4,4,4,5,4,6,4,3,6,3,2,-7,2,4,5,3,4,5,6,4,5,2,3,3,5,6,2,2,3,2,1,4,1,1,2,2,4,75,55,35,10,80,1,1,3,1,3,1,2,7,4,-9,6,4,38,24,2,6,5,4,3,1,4,4,4,3,2,4,4,3,2,4,6,4,5,3,3,5,1,1,1,7,7,7,7,7,7,5,5,6,2,3,2,4,3,2
